,file,time_warp,steps,align_type,0,1,2,3,4,5,6
338,experiments_test_steps/train_toy.x2000.x0630.DTW_selectiveTransitions3,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions3,0,0,0,,,,
339,experiments_test_steps/train_toy.x2000.x0630.DTW_selectiveTransitions3,3.175,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions3,0,0,0,,,,
340,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
341,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10976,,,,,
342,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
343,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
344,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
345,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
346,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
347,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
348,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
349,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10977,,,,,
350,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
351,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
352,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
353,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
354,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
355,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10977,10978,,,,,
356,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
357,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
358,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
359,experiments_test_steps/train_toy.x1000.x1000.DTW_adaptiveWeight1,1.0,"[[0 1]
 [1 0]]",DTW_adaptiveWeight1,10978,10978,,,,,
360,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,857,317,464,298,442,773,2333
361,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,787,265,397,242,482,859,2359
362,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,574,257,361,273,332,897,2528
363,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,765,313,387,282,415,817,2409
364,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,826,315,414,275,451,803,2358
365,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,877,305,457,286,461,783,2321
366,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,866,347,439,275,477,775,2315
367,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,617,273,377,246,386,895,2472
368,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,772,318,432,296,430,796,2374
369,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,824,304,460,276,508,798,2296
370,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,744,303,481,232,465,847,2337
371,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,714,268,436,246,511,862,2334
372,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,684,257,407,265,451,867,2398
373,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,779,302,411,280,518,811,2321
374,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,883,329,408,268,466,790,2337
375,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,727,288,416,256,438,850,2391
376,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,835,291,478,243,517,823,2283
377,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,910,338,473,278,457,765,2306
378,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,732,285,423,256,520,844,2327
379,experiments_test_steps/train_toy.x1260.x0794.DTW1_add4,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]
 [1 4]
 [4 1]]",DTW1_add4,835,292,451,250,521,821,2292
380,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2814,2815,8163,,,,
381,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3501,3499,7477,,,,
382,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3158,3159,7819,,,,
383,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2537,2537,8441,,,,
384,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3350,3350,7628,,,,
385,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2316,2317,8661,,,,
386,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3412,3413,7565,,,,
387,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3728,3729,7249,,,,
388,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3037,3037,7941,,,,
389,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3052,3051,7926,,,,
390,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2844,2844,8134,,,,
391,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3190,3190,7788,,,,
392,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3455,3455,7523,,,,
393,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3676,3676,7302,,,,
394,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3714,3714,7264,,,,
395,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2963,2964,8014,,,,
396,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3521,3521,7457,,,,
397,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,3086,3086,7892,,,,
398,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2585,2585,8393,,,,
399,experiments_test_steps/train_toy.x1000.x1000.DTW4,1.0,"[[0 1]
 [1 0]
 [1 1]]",DTW4,2738,2738,8240,,,,
400,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
401,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
402,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
403,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
404,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
405,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
406,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
407,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
408,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
409,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
410,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
411,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
412,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
413,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
414,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
415,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
416,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
417,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
418,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
419,experiments_test_steps/train_toy.x2000.x0500.DTW1,4.0,"[[1 1]
 [1 2]
 [2 1]]",DTW1,0,0,0,,,,
420,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
421,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
422,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
423,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
424,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
425,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
426,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
427,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
428,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
429,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
430,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
431,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
432,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
433,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
434,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
435,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
436,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
437,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
438,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
439,experiments_test_steps/train_toy.x2000.x0500.DTW1_add3,4.0,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,0,0,0,0,0,,
440,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
441,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
442,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
443,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
444,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
445,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
446,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
447,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
448,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
449,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
450,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
451,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
452,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
453,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
454,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
455,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
456,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
457,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
458,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
459,experiments_test_steps/train_toy.x1588.x0630.DTW2,2.521,"[[1 1]
 [1 2]
 [2 1]]",DTW2,0,0,0,,,,
460,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6214,9068,4763,,,,
461,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6337,9188,4641,,,,
462,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6595,9449,4382,,,,
463,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6362,9216,4616,,,,
464,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6277,9131,4701,,,,
465,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6171,9026,4806,,,,
466,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6250,9105,4727,,,,
467,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6525,9379,4452,,,,
468,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6342,9196,4636,,,,
469,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6247,9099,4731,,,,
470,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6284,9137,4694,,,,
471,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6299,9152,4679,,,,
472,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6365,9219,4613,,,,
473,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6238,9092,4740,,,,
474,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6175,9029,4803,,,,
475,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6376,9230,4601,,,,
476,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6285,9138,4693,,,,
477,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6202,9056,4776,,,,
478,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6367,9220,4611,,,,
479,experiments_test_steps/train_toy.x1260.x1000.DTW_selectiveTransitions5,1.26,"[[0 1]
 [1 0]
 [1 1]]",DTW_selectiveTransitions5,6225,9078,4753,,,,
480,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
481,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13829,,,,,
482,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
483,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
484,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
485,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
486,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
487,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
488,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
489,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13830,,,,,
490,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13831,,,,,
491,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13831,,,,,
492,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13832,,,,,
493,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13832,,,,,
494,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
495,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
496,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
497,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13832,,,,,
498,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8716,13831,,,,,
499,experiments_test_steps/train_toy.x1260.x0794.DTW5,1.587,"[[0 1]
 [1 0]]",DTW5,8717,13831,,,,,
500,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,878,374,619,1009,3444,,
501,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,795,312,596,1072,3486,,
502,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,667,308,443,1125,3615,,
503,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,759,355,527,1062,3534,,
504,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,854,358,546,1034,3498,,
505,experiments_test_steps/train_toy.x1260.x0794.DTW1_add3,1.587,"[[1 1]
 [1 2]
 [2 1]
 [1 3]
 [3 1]]",DTW1_add3,864,394,578,1005,3471,,
